province,province_2nd,regency_city,regency_city_2nd,found_id,province_aliases,province_aliases_2nd,regency_city_aliases,regency_city_aliases_2nd,lat,long
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Dompu,Kabupaten Dompu,TRUE,"West Nusa Tenggara, Nusa Tenggara Barat, Nusa Tenggara Barat, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Dompu Regency, Kabupaten Dompu, Kabupaten Dompu, Dompu Regency, Dompu Regency","Kabupaten Dompu, Kabupaten Dompu, Kabupaten Dompu, Kabupaten Dompu, Kabupaten Dompu",-8.5364,118.3462
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Barat,Kabupaten Lombok Barat,TRUE,"West Nusa Tenggara, Nusa Tenggara Barat, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","West Lombok Regency, Kabupaten Lombok Barat, West Lombok Regency, West Lombok Regency, West Lombok Regency","Kabupaten Lombok Barat, Kabupaten Lombok Barat, Kabupaten Lombok Barat, Kabupaten Lombok Barat, Kabupaten Lombok Barat",-8.6465,116.1123
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Tengah,Kabupaten Lombok Tengah,TRUE,"West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Central Lombok Regency, Central Lombok Regency, Central Lombok Regency, Central Lombok Regency, Central Lombok Regency","Kabupaten Lombok Tengah, Kabupaten Lombok Tengah, Kabupaten Lombok Tengah, Kabupaten Lombok Tengah, Kabupaten Lombok Tengah",-8.6946,116.2777
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Timur,Kabupaten Lombok Timur,TRUE,"West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","East Lombok Regency, East Lombok Regency, East Lombok Regency, East Lombok Regency, East Lombok Regency","Kabupaten Lombok Timur, Kabupaten Lombok Timur, Kabupaten Lombok Timur, Kabupaten Lombok Timur, Kabupaten Lombok Timur",-8.5134,116.561
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Lombok Utara,Kabupaten Lombok Utara,TRUE,"Nusa Tenggara Barat, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Kabupaten Lombok Utara, North Lombok Regency, North Lombok Regency, North Lombok Regency, North Lombok Regency","Kabupaten Lombok Utara, Kabupaten Lombok Utara, Kabupaten Lombok Utara, Kabupaten Lombok Utara, Kabupaten Lombok Utara",-8.3739,116.2777
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa,Kabupaten Sumbawa,TRUE,"West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Sumbawa Regency, Sumbawa Regency, Sumbawa Regency, Sumbawa Regency","Kabupaten Sumbawa, Kabupaten Sumbawa, Kabupaten Sumbawa, Kabupaten Sumbawa",-8.6529,117.3616
Nusa Tenggara Barat,Nusa Tenggara Barat,Kabupaten Sumbawa Barat,Kabupaten Sumbawa Barat,TRUE,"West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","West Sumbawa Regency, West Sumbawa Regency, West Sumbawa Regency, West Sumbawa Regency, West Sumbawa Regency","Kabupaten Sumbawa Barat, Kabupaten Sumbawa Barat, Kabupaten Sumbawa Barat, Kabupaten Sumbawa Barat, Kabupaten Sumbawa Barat",-8.9293,116.891
Nusa Tenggara Barat,Nusa Tenggara Barat,Kota Bima,Kabupaten Bima,TRUE,"Nusa Tenggara Barat, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Kabupaten Bima, Bima Regency, Bima Regency, Bima Regency, Bima Regency, Bima City","Kabupaten Bima, Kabupaten Bima, Kabupaten Bima, Kabupaten Bima, Kabupaten Bima",-8.4643,118.7449
Nusa Tenggara Barat,Nusa Tenggara Barat,Kota Mataram,Kota Mataram,TRUE,"West Nusa Tenggara, West Nusa Tenggara, Nusa Tenggara Barat, West Nusa Tenggara, West Nusa Tenggara","Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat, Nusa Tenggara Barat","Mataram City, Mataram City, Kota Mataram, Mataram City, Mataram City","Kota Mataram, Kota Mataram, Kota Mataram, Kota Mataram, Kota Mataram",-8.577,116.1005
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Alor,Kabupaten Alor,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Alor Regency, Alor Regency, Alor Regency, Alor Regency","Kabupaten Alor, Kabupaten Alor, Kabupaten Alor, Kabupaten Alor",-8.2928,124.5528
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Belu,Kabupaten Belu,TRUE,"Nusa Tenggara Timur, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Kabupaten Belu, Kabupaten Belu, Belu Regency, Belu Regency, Belu Regency","Kabupaten Belu, Kabupaten Belu, Kabupaten Belu, Kabupaten Belu, Kabupaten Belu",-9.1539,124.9066
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Ende,Kabupaten Ende,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Ende Regency, Kabupaten Ende, Ende Regency, Ende Regency, Ende Regency","Kabupaten Ende, Kabupaten Ende, Kabupaten Ende, Kabupaten Ende, Kabupaten Ende",-8.6763,121.7195
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Flores Timur,Kabupaten Flores Timur,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","East Flores Regency, East Flores Regency, East Flores Regency, East Flores Regency","Kabupaten Flores Timur, Kabupaten Flores Timur, Kabupaten Flores Timur, Kabupaten Flores Timur",-8.3131,122.9663
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Kupang,Kabupaten Kupang,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Kupang Regency, Kabupaten Kupang, Kupang Regency, Kupang Regency, Kupang Regency","Kabupaten Kupang, Kabupaten Kupang, Kabupaten Kupang, Kabupaten Kupang, Kabupaten Kupang",-9.9906,123.8858
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Lembata,Kabupaten Lembata,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Lembata Regency, Lembata Regency, Lembata Regency, Lembata Regency","Kabupaten Lembata, Kabupaten Lembata, Kabupaten Lembata, Kabupaten Lembata",-8.4719,123.4832
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Malaka,Kabupaten Malaka,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Malaka Regency, Belu Regency, Malaka Regency, Malaka Regency","Kabupaten Malaka, Kabupaten Belu, Kabupaten Malaka, Kabupaten Malaka",-9.5309,124.9066
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Manggarai,Kabupaten Manggarai,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Manggarai Regency, Kabupaten Manggarai, Manggarai Regency, Manggarai Regency, Manggarai Regency","Kabupaten Manggarai, Kabupaten Manggarai, Kabupaten Manggarai, Kabupaten Manggarai, Kabupaten Manggarai",-8.6797,120.3897
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Manggarai Barat,Kabupaten Manggarai Barat,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","West Manggarai Regency, Kabupaten Manggarai Barat, West Manggarai Regency, West Manggarai Regency, West Manggarai Regency","Kabupaten Manggarai Barat, Kabupaten Manggarai Barat, Kabupaten Manggarai Barat, Kabupaten Manggarai Barat, Kabupaten Manggarai Barat",-8.6688,120.0665
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Manggarai Timur,Kabupaten Manggarai Timur,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","East Manggarai Regency, Kabupaten Manggarai Timur, East Manggarai Regency, East Manggarai Regency, East Manggarai Regency","Kabupaten Manggarai Timur, Kabupaten Manggarai Timur, Kabupaten Manggarai Timur, Kabupaten Manggarai Timur, Kabupaten Manggarai Timur",-8.6207,120.62
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Ngada,Kabupaten Ngada,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Ngada Regency, Ngada Regency, Ngada Regency, Ngada Regency, Ngada Regency","Kabupaten Ngada, Kabupaten Ngada, Kabupaten Ngada, Kabupaten Ngada, Kabupaten Ngada",-8.743,120.9876
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Nagekeo,Kabupaten Nagekeo,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Nagekeo Regency, Nagekeo Regency, Nagekeo Regency, Nagekeo Regency","Kabupaten Nagekeo, Kabupaten Nagekeo, Kabupaten Nagekeo, Kabupaten Nagekeo",-8.6754,121.3084
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Rote Ndao,Kabupaten Rote Ndao,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Rote Ndao Regency, Kabupaten Rote Ndao, Kabupaten Rote Ndao, Rote Ndao Regency, Rote Ndao Regency","Kabupaten Rote Ndao, Kabupaten Rote Ndao, Kabupaten Rote Ndao, Kabupaten Rote Ndao, Kabupaten Rote Ndao",-10.7386,123.1239
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sabu Raijua,Kabupaten Sabu Raijua,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Sabu Raijua Regency, Kabupaten Sabu Raijua, Sabu Raijua Regency, Sabu Raijua Regency, Sabu Raijua Regency","Kabupaten Sabu Raijua, Kabupaten Sabu Raijua, Kabupaten Sabu Raijua, Kabupaten Sabu Raijua, Kabupaten Sabu Raijua",-10.5541,121.8335
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sikka,Kabupaten Sikka,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Sikka Regency, Kabupaten Sikka, Sikka Regency, Sikka Regency, Sikka Regency","Kabupaten Sikka, Kabupaten Sikka, Kabupaten Sikka, Kabupaten Sikka, Kabupaten Sikka",-8.6766,122.1292
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat,Kabupaten Sumba Barat,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","West Sumba Regency, Kabupaten Sumba Barat, West Sumba Regency, West Sumba Regency, West Sumba Regency","Kabupaten Sumba Barat, Kabupaten Sumba Barat, Kabupaten Sumba Barat, Kabupaten Sumba Barat, Kabupaten Sumba Barat",-9.6548,119.3947
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,Kabupaten Sumba Barat Daya,TRUE,"Nusa Tenggara Timur, East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Kabupaten Sumba Barat Daya, Southwest Sumba Regency, Kabupaten Sumba Barat Daya, Southwest Sumba Regency, Southwest Sumba Regency","Kabupaten Sumba Barat Daya, Kabupaten Sumba Barat Daya, Kabupaten Sumba Barat Daya, Kabupaten Sumba Barat Daya, Kabupaten Sumba Barat Daya",-9.5391,119.1391
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Tengah,Kabupaten Sumba Tengah,TRUE,"Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Kabupaten Sumba Tengah, Central Sumba Regency, Central Sumba Regency, Central Sumba Regency","Kabupaten Sumba Tengah, Kabupaten Sumba Tengah, Kabupaten Sumba Tengah, Kabupaten Sumba Tengah",-9.4879,119.6963
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Sumba Timur,Kabupaten Sumba Timur,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","East Sumba Regency, Kabupaten Sumba Timur, East Sumba Regency, East Sumba Regency, East Sumba Regency","Kabupaten Sumba Timur, Kabupaten Sumba Timur, Kabupaten Sumba Timur, Kabupaten Sumba Timur, Kabupaten Sumba Timur",-9.9802,120.3436
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,Kabupaten Timor Tengah Selatan,TRUE,"East Nusa Tenggara, Nusa Tenggara Timur, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","South Timor Tengah Regency, Kabupaten Timor Tengah Selatan, South Timor Tengah Regency, South Timor Tengah Regency, South Timor Tengah Regency","Kabupaten Timor Tengah Selatan, Kabupaten Timor Tengah Selatan, Kabupaten Timor Tengah Selatan, Kabupaten Timor Tengah Selatan, Kabupaten Timor Tengah Selatan",-9.7763,124.4198
Nusa Tenggara Timur,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,Kabupaten Timor Tengah Utara,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","North Central Timor Regency, North Central Timor Regency, North Central Timor Regency, North Central Timor Regency","Kabupaten Timor Tengah Utara, Kabupaten Timor Tengah Utara, Kabupaten Timor Tengah Utara, Kabupaten Timor Tengah Utara",-9.4523,124.5971
Nusa Tenggara Timur,Nusa Tenggara Timur,Kota Kupang,Kota Kupang,TRUE,"East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara, East Nusa Tenggara","Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur, Nusa Tenggara Timur","Kupang City, Kupang City, Kupang City, Kupang City, Kupang City","Kota Kupang, Kota Kupang, Kota Kupang, Kota Kupang, Kota Kupang",-10.1772,123.607
Kalimantan Barat,Kalimantan Barat,Kabupaten Bengkayang,Kabupaten Bengkayang,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Bengkayang Regency, Bengkayang Regency, Bengkayang Regency, Bengkayang Regency","Kabupaten Bengkayang, Kabupaten Bengkayang, Kabupaten Bengkayang, Kabupaten Bengkayang",1.0691,109.6639
Kalimantan Barat,Kalimantan Barat,Kabupaten Kapuas Hulu,Kabupaten Kapuas Hulu,TRUE,"Kalimantan Barat, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Kabupaten Kapuas Hulu, Kapuas Hulu Regency, Kapuas Hulu Regency, Kapuas Hulu Regency, Kapuas Hulu Regency","Kabupaten Kapuas Hulu, Kabupaten Kapuas Hulu, Kabupaten Kapuas Hulu, Kabupaten Kapuas Hulu, Kabupaten Kapuas Hulu",0.8337,113.0012
Kalimantan Barat,Kalimantan Barat,Kabupaten Kayong Utara,Kabupaten Kayong Utara,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","North Kayong Regency, North Kayong Regency, North Kayong Regency, North Kayong Regency, North Kayong Regency","Kabupaten Kayong Utara, Kabupaten Kayong Utara, Kabupaten Kayong Utara, Kabupaten Kayong Utara, Kabupaten Kayong Utara",-0.9226,110.045
Kalimantan Barat,Kalimantan Barat,Kabupaten Ketapang,Kabupaten Ketapang,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Ketapang Regency, Ketapang Regency, Ketapang Regency, Ketapang Regency","Kabupaten Ketapang, Kabupaten Ketapang, Kabupaten Ketapang, Kabupaten Ketapang",-1.5698,110.5215
Kalimantan Barat,Kalimantan Barat,Kabupaten Kubu Raya,Kabupaten Kubu Raya,TRUE,"Kalimantan Barat, Kalimantan Barat, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Kabupaten Kubu Raya, Kabupaten Kubu Raya, Kubu Raya Regency, Kubu Raya Regency, Kubu Raya Regency","Kabupaten Kubu Raya, Kabupaten Kubu Raya, Kabupaten Kubu Raya, Kabupaten Kubu Raya, Kabupaten Kubu Raya",-0.3534,109.4735
Kalimantan Barat,Kalimantan Barat,Kabupaten Landak,Kabupaten Landak,TRUE,"Kalimantan Barat, Kalimantan Barat, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Kabupaten Landak, Kabupaten Landak, Landak Regency, Landak Regency, Landak Regency","Kabupaten Landak, Kabupaten Landak, Kabupaten Landak, Kabupaten Landak, Kabupaten Landak",0.4237,109.7592
Kalimantan Barat,Kalimantan Barat,Kabupaten Melawi,Kabupaten Melawi,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Melawi Regency, Melawi Regency, Melawi Regency, Melawi Regency, Melawi Regency","Kabupaten Melawi, Kabupaten Melawi, Kabupaten Melawi, Kabupaten Melawi, Kabupaten Melawi",-0.7001,111.6661
Kalimantan Barat,Kalimantan Barat,Kabupaten Mempawah,Kabupaten Mempawah,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Mempawah Regency, Mempawah Regency, Mempawah Regency, Mempawah Regency, Mempawah Regency","Kabupaten Mempawah, Kabupaten Mempawah, Kabupaten Mempawah, Kabupaten Mempawah, Kabupaten Mempawah",0.3897,109.1404
Kalimantan Barat,Kalimantan Barat,Kabupaten Sambas,Kabupaten Sambas,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Sambas Regency, Sambas Regency, Sambas Regency, Sambas Regency, Sambas Regency","Kabupaten Sambas, Kabupaten Sambas, Kabupaten Sambas, Kabupaten Sambas, Kabupaten Sambas",1.3625,109.2832
Kalimantan Barat,Kalimantan Barat,Kabupaten Sanggau,Kabupaten Sanggau,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Sanggau Regency, Sanggau Regency, Sanggau Regency, Sanggau Regency, Sanggau Regency","Kabupaten Sanggau, Kabupaten Sanggau, Kabupaten Sanggau, Kabupaten Sanggau, Kabupaten Sanggau",0.14,110.5215
Kalimantan Barat,Kalimantan Barat,Kabupaten Sekadau,Kabupaten Sekadau,TRUE,"Kalimantan Barat, Kalimantan Barat, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Kabupaten Sekadau, Kabupaten Sekadau, Sekadau Regency, Sekadau Regency, Sekadau Regency","Kabupaten Sekadau, Kabupaten Sekadau, Kabupaten Sekadau, Kabupaten Sekadau, Kabupaten Sekadau",-0.0697,110.9984
Kalimantan Barat,Kalimantan Barat,Kabupaten Sintang,Kabupaten Sintang,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Sintang Regency, Sintang Regency, Sintang Regency, Sintang Regency, Sintang Regency","Kabupaten Sintang, Kabupaten Sintang, Kabupaten Sintang, Kabupaten Sintang, Kabupaten Sintang",-0.1378,112.8106
Kalimantan Barat,Kalimantan Barat,Kota Pontianak,Kota Pontianak,TRUE,"West Kalimantan, Kalimantan Barat, Kalimantan Barat, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Pontianak, Kota Pontianak, Kota Pontianak, Pontianak, Pontianak","Kota Pontianak, Kota Pontianak, Kota Pontianak, Kota Pontianak, Kota Pontianak",-0.0263,109.3425
Kalimantan Barat,Kalimantan Barat,Kota Singkawang,Kota Singkawang,TRUE,"West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan, West Kalimantan","Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat, Kalimantan Barat","Singkawang City, Singkawang City, Singkawang City, Singkawang City, Singkawang City","Kota Singkawang, Kota Singkawang, Kota Singkawang, Kota Singkawang, Kota Singkawang",0.906,108.9872
Kalimantan Selatan,Kalimantan Selatan,Kabupaten Balangan,Kabupaten Balangan,TRUE,"South Kalimantan, South Kalimantan, South Kalimantan, South Kalimantan, South Kalimantan","Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan","Balangan Regency, Balangan Regency, Balangan Regency, Balangan Regency, Balangan Regency","Kabupaten Balangan, Kabupaten Balangan, Kabupaten Balangan, Kabupaten Balangan, Kabupaten Balangan",-2.326,115.6155
Kalimantan Selatan,Kalimantan Selatan,Kabupaten Banjar,Kabupaten Banjar,TRUE,"South Kalimantan, Kalimantan Selatan, South Kalimantan, South Kalimantan, South Kalimantan","Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan","Banjar Regency, Kabupaten Banjar, Banjar Regency, Banjar Regency, Banjar Regency","Kabupaten Banjar, Kabupaten Banjar, Kabupaten Banjar, Kabupaten Banjar, Kabupaten Banjar",-3.32,114.9991
Kalimantan Selatan,Kalimantan Selatan,Kabupaten Barito Kuala,Kabupaten Barito Kuala,TRUE,"Kalimantan Selatan, South Kalimantan, South Kalimantan, South Kalimantan, South Kalimantan","Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan","Kabupaten Barito Kuala, Barito Kuala Regency, Barito Kuala Regency, Barito Kuala Regency, Barito Kuala Regency","Kabupaten Barito Kuala, Kabupaten Barito Kuala, Kabupaten Barito Kuala, Kabupaten Barito Kuala, Kabupaten Barito Kuala",-3.0715,114.6668
Kalimantan Selatan,Kalimantan Selatan,Kabupaten Hulu Sungai Selatan,Kabupaten Hulu Sungai Selatan,TRUE,"South Kalimantan, Kalimantan Selatan, South Kalimantan, South Kalimantan, South Kalimantan","Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan, Kalimantan Selatan","South Hulu Sungai Regency, Kabupaten Hulu Sungai Selatan, South Hulu Sungai Regency, South Hulu Sungai Regency, South Hulu Sungai Regency","Kabupaten Hulu Sungai Selatan, Kabupaten Hulu Sungai Selatan, Kabupaten Hulu Sungai Selatan, Kabupaten Hulu Sungai Selatan, Kabupaten Hulu Sungai Selatan",-2.7663,115.2363
